Attachement A8 - for n=5

The algorithm run with parametr for dimension equal to: 5
The number of found EA-equivalent classes: 2
The found EA-equivalent classes are:
The class number: 1
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 22, 5, 9, 12, 19, 12, 2, 12, 25, 13, 19, 17, 26, 2],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 22, 5, 10, 15, 16, 15, 8, 6, 19, 7, 26, 24, 19, 11],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 22, 5, 23, 18, 13, 18, 31, 17, 4, 16, 16, 18, 25, 1],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 24, 11, 0, 5, 20, 11, 5, 11, 16, 4, 29, 31, 26, 2],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 24, 11, 4, 1, 16, 15, 12, 2, 25, 13, 16, 18, 23, 15],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 24, 11, 8, 13, 28, 3, 24, 22, 13, 25, 8, 10, 15, 23],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 24, 11, 12, 9, 24, 7, 8, 6, 29, 9, 28, 30, 27, 3],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 24, 11, 26, 31, 14, 17, 27, 21, 14, 26, 25, 27, 30, 6],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 24, 11, 30, 27, 10, 21, 28, 18, 9, 29, 26, 24, 29, 5],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 30, 13, 5, 0, 23, 8, 30, 16, 13, 25, 3, 1, 2, 26],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 30, 13, 6, 3, 20, 11, 23, 25, 4, 16, 9, 11, 8, 16],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 30, 13, 10, 15, 24, 7, 26, 20, 9, 29, 8, 10, 9, 17],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 30, 13, 14, 11, 28, 3, 15, 1, 28, 8, 25, 27, 24, 0],
[0, 13, 11, 28, 11, 10, 18, 9, 25, 19, 1, 17, 20, 18, 30, 2, 30, 23, 30, 13, 27, 30, 9, 22, 27, 21, 8, 28, 24, 26, 25, 1],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 3, 10, 1, 28, 14, 5, 27, 19, 3, 29, 15, 5, 28, 0],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 3, 10, 14, 19, 1, 10, 6, 14, 30, 0, 29, 23, 14, 18],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 3, 10, 17, 12, 30, 21, 14, 6, 22, 8, 10, 0, 25, 5],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 3, 10, 19, 14, 28, 23, 11, 3, 19, 13, 13, 7, 30, 2],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 3, 10, 21, 8, 26, 17, 30, 22, 6, 24, 30, 20, 13, 17],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 3, 10, 30, 3, 17, 26, 5, 13, 29, 3, 14, 4, 29, 1],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 9, 0, 1, 28, 4, 15, 11, 3, 25, 7, 31, 21, 6, 26],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 9, 0, 16, 13, 21, 30, 28, 20, 14, 16, 25, 19, 0, 28],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 9, 0, 21, 8, 16, 27, 14, 6, 28, 2, 14, 4, 23, 11],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 9, 0, 25, 4, 28, 23, 17, 25, 3, 29, 29, 23, 4, 24],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 9, 0, 27, 6, 30, 21, 20, 28, 6, 24, 26, 16, 3, 31],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 9, 0, 28, 1, 25, 18, 21, 29, 7, 25, 28, 22, 5, 25],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 13, 4, 17, 12, 16, 27, 25, 17, 15, 17, 29, 23, 0, 28],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 15, 6, 3, 30, 0, 11, 9, 1, 29, 3, 31, 21, 0, 28],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 15, 6, 9, 20, 10, 1, 6, 14, 18, 12, 26, 16, 5, 25],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 15, 6, 11, 22, 8, 3, 2, 10, 22, 8, 28, 22, 3, 31],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 15, 6, 14, 19, 13, 6, 3, 11, 23, 9, 24, 18, 7, 27],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 15, 6, 18, 15, 17, 26, 12, 4, 24, 6, 11, 1, 20, 8],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 15, 6, 23, 10, 20, 31, 27, 19, 15, 17, 25, 19, 6, 26],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 21, 28, 3, 30, 26, 17, 12, 4, 2, 28, 26, 16, 31, 3],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 21, 28, 12, 17, 21, 30, 17, 25, 31, 1, 8, 2, 13, 17],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 21, 28, 17, 12, 8, 3, 28, 20, 18, 12, 24, 18, 29, 1],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 21, 28, 19, 14, 10, 1, 25, 17, 23, 9, 31, 21, 26, 6],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 21, 28, 23, 10, 14, 5, 9, 1, 7, 25, 11, 1, 14, 18],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 21, 28, 28, 1, 5, 14, 18, 26, 28, 2, 27, 17, 30, 2],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 30, 23, 3, 30, 17, 26, 27, 19, 30, 0, 13, 7, 3, 31],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 30, 23, 12, 17, 30, 21, 18, 26, 23, 9, 11, 1, 5, 25],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 30, 23, 14, 19, 28, 23, 2, 10, 7, 25, 25, 19, 23, 11],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 30, 23, 19, 14, 1, 10, 28, 20, 25, 7, 26, 16, 20, 8],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 30, 23, 23, 10, 5, 14, 11, 3, 14, 16, 9, 3, 7, 27],
[0, 13, 27, 0, 10, 5, 26, 3, 8, 18, 15, 3, 16, 8, 28, 18, 7, 24, 30, 23, 28, 1, 14, 5, 3, 11, 6, 24, 10, 0, 4, 24],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 8, 11, 6, 22, 30, 9, 25, 2, 15, 19, 16, 31, 2, 10],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 8, 11, 9, 25, 17, 6, 20, 15, 2, 30, 18, 29, 0, 8],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 8, 11, 11, 27, 19, 4, 17, 10, 7, 27, 21, 26, 7, 15],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 8, 11, 13, 29, 21, 2, 27, 0, 13, 17, 25, 22, 11, 3],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 8, 11, 22, 6, 14, 25, 14, 21, 24, 4, 23, 24, 5, 13],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 8, 11, 24, 8, 0, 23, 12, 23, 26, 6, 27, 20, 9, 1],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 15, 12, 29, 13, 2, 21, 11, 16, 26, 6, 25, 22, 12, 4],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 24, 27, 6, 22, 14, 25, 11, 16, 13, 17, 2, 13, 0, 8],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 24, 27, 8, 24, 0, 23, 19, 8, 21, 9, 20, 27, 22, 30],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 24, 27, 22, 6, 30, 9, 6, 29, 0, 28, 31, 16, 29, 21],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 24, 27, 25, 9, 17, 6, 12, 23, 10, 22, 26, 21, 24, 16],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 24, 27, 27, 11, 19, 4, 20, 15, 18, 14, 0, 15, 2, 10],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 24, 27, 29, 13, 21, 2, 25, 2, 31, 3, 11, 4, 9, 1],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 28, 31, 2, 18, 14, 25, 19, 8, 17, 13, 30, 17, 24, 16],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 28, 31, 12, 28, 0, 23, 26, 1, 24, 4, 25, 22, 31, 23],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 28, 31, 18, 2, 30, 9, 8, 19, 10, 22, 21, 26, 19, 27],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 28, 31, 25, 9, 21, 2, 6, 29, 4, 24, 16, 31, 22, 30],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 28, 31, 29, 13, 17, 6, 5, 30, 7, 27, 23, 24, 17, 25],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 28, 31, 31, 15, 19, 4, 11, 16, 9, 21, 27, 20, 29, 21],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 29, 30, 2, 18, 15, 24, 4, 31, 7, 27, 9, 6, 14, 6],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 29, 30, 11, 27, 6, 17, 27, 0, 24, 4, 31, 16, 24, 16],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 29, 30, 15, 31, 2, 21, 20, 15, 23, 11, 20, 27, 19, 27],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 29, 30, 18, 2, 31, 8, 12, 23, 15, 19, 17, 30, 22, 30],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 29, 30, 22, 6, 27, 12, 25, 2, 26, 6, 0, 15, 7, 15],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 29, 30, 28, 12, 17, 6, 17, 10, 18, 14, 2, 13, 5, 13],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 30, 29, 2, 18, 12, 27, 26, 1, 26, 6, 23, 24, 19, 27],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 30, 29, 6, 22, 8, 31, 21, 14, 21, 9, 28, 19, 24, 16],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 30, 29, 8, 24, 6, 17, 23, 12, 23, 11, 16, 31, 20, 28],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 30, 29, 12, 28, 2, 21, 17, 10, 17, 13, 18, 29, 22, 30],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 30, 29, 18, 2, 28, 11, 4, 31, 4, 24, 25, 22, 29, 21],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 30, 29, 27, 11, 21, 2, 10, 17, 10, 22, 30, 17, 26, 18],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 31, 28, 2, 18, 13, 26, 25, 2, 24, 4, 20, 27, 17, 25],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 31, 28, 9, 25, 6, 17, 6, 29, 7, 27, 0, 15, 5, 13],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 31, 28, 13, 29, 2, 21, 19, 8, 18, 14, 17, 30, 20, 28],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 31, 28, 15, 31, 0, 23, 11, 16, 10, 22, 11, 4, 14, 6],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 31, 28, 18, 2, 29, 10, 20, 15, 21, 9, 9, 6, 12, 4],
[0, 13, 29, 23, 14, 23, 23, 9, 2, 16, 21, 0, 23, 17, 4, 5, 20, 16, 31, 28, 28, 12, 19, 4, 12, 23, 13, 17, 31, 16, 26, 18],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 3, 8, 1, 24, 17, 10, 11, 9, 28, 28, 1, 19, 15, 31],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 3, 8, 7, 30, 23, 12, 21, 23, 2, 2, 25, 11, 23, 7],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 3, 8, 9, 16, 25, 2, 30, 28, 9, 9, 28, 14, 18, 2],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 3, 8, 16, 9, 0, 27, 4, 6, 19, 19, 31, 13, 17, 1],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 3, 8, 22, 15, 6, 29, 24, 26, 15, 15, 5, 23, 11, 27],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 3, 8, 28, 5, 12, 23, 13, 15, 26, 26, 26, 8, 20, 4],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 13, 6, 0, 25, 30, 5, 26, 24, 3, 3, 17, 3, 17, 1],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 13, 6, 7, 30, 25, 2, 14, 12, 23, 23, 2, 16, 2, 18],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 13, 6, 9, 16, 23, 12, 25, 27, 0, 0, 27, 9, 27, 11],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 13, 6, 12, 21, 18, 9, 13, 15, 20, 20, 10, 24, 10, 26],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 13, 6, 24, 1, 6, 29, 5, 7, 28, 28, 22, 4, 22, 6],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 13, 6, 29, 4, 3, 24, 19, 17, 10, 10, 5, 23, 5, 21],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 15, 4, 8, 17, 20, 15, 14, 12, 21, 21, 13, 31, 15, 31],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 15, 4, 13, 20, 17, 10, 24, 26, 3, 3, 30, 12, 28, 12],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 15, 4, 16, 9, 12, 23, 17, 19, 10, 10, 10, 24, 8, 24],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 15, 4, 23, 14, 11, 16, 5, 7, 30, 30, 25, 11, 27, 11],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 15, 4, 25, 0, 5, 30, 18, 16, 9, 9, 0, 18, 2, 18],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 15, 4, 28, 5, 0, 27, 6, 4, 29, 29, 17, 3, 19, 3],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 26, 17, 16, 9, 25, 2, 26, 24, 20, 20, 1, 19, 22, 6],
[0, 14, 22, 26, 24, 6, 23, 11, 29, 24, 21, 18, 4, 17, 21, 2, 10, 3, 26, 17, 17, 8, 24, 3, 5, 7, 11, 11, 31, 13, 8, 24],
